,natural_flow_trend_index,pay_flow_trend_index,UV_VALUE,COMMENT_CNT,date_time,INCR_FANS_CNT,LEAVE_UCNT,FANS_CLUB_UCNT,PAY_ORDER_GMV,ONLINE_USER_CNT,WATCH_UCNT,PAY_CNT,PAY_UCNT
60,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 18, '关注': 11}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,2,2019-12-02 09:12:00,0.0,12.0,0.0,0.0,23,15.0,0.0,0.0
61,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 3}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:13:00,1.0,18.0,0.0,0.0,24,16.0,0.0,0.0
62,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 1, '个人主页&店铺&橱窗': 1, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 21, '关注': 11}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:14:00,0.0,12.0,0.0,0.0,23,16.0,0.0,0.0
63,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 13, '关注': 7}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,3,2019-12-02 09:15:00,0.0,17.0,0.0,0.0,25,15.0,0.0,0.0
64,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 5, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 16, '关注': 10}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,4,2019-12-02 09:16:00,0.0,14.0,0.0,0.0,29,19.0,0.0,0.0
65,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 2, '个人主页&店铺&橱窗': 1, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 21, '关注': 11}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,4,2019-12-02 09:17:00,0.0,16.0,0.0,0.0,31,17.0,0.0,0.0
66,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 11}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,4,2019-12-02 09:18:00,0.0,12.0,0.0,0.0,35,18.0,0.0,0.0
67,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 19, '关注': 10}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:19:00,0.0,15.0,0.0,0.0,38,16.0,0.0,0.0
68,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 19, '关注': 14}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,7,2019-12-02 09:20:00,0.0,14.0,1.0,0.0,39,18.0,0.0,0.0
69,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 4, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 16, '关注': 8}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,11,2019-12-02 09:21:00,0.0,10.0,0.0,0.0,46,18.0,0.0,0.0
70,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 4, '个人主页&店铺&橱窗': 1, '其他': 4, '头条西瓜': 0, '活动页': 0, '全部自然流量': 22, '关注': 9}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,11,2019-12-02 09:22:00,0.0,7.0,0.0,0.0,59,18.0,0.0,0.0
71,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 12, '关注': 7}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:23:00,0.0,8.0,0.0,0.0,65,13.0,0.0,0.0
72,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 18, '关注': 11}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,8,2019-12-02 09:24:00,0.0,9.0,0.0,0.0,75,17.0,0.0,0.0
73,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 11, '关注': 4}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,4,2019-12-02 09:25:00,1.0,37.0,1.0,0.0,76,15.0,0.0,0.0
74,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 2, '个人主页&店铺&橱窗': 1, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 18, '关注': 9}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:26:00,0.0,27.0,0.0,0.0,54,12.0,0.0,0.0
75,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 5}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:27:00,0.0,15.0,0.0,0.0,39,13.0,0.0,0.0
76,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 5}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:28:00,1.0,12.0,0.0,0.0,35,12.0,0.0,0.0
77,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 1, '个人主页&店铺&橱窗': 1, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 16, '关注': 9}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:29:00,0.0,19.0,0.0,0.0,29,17.0,0.0,0.0
78,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 7}","{'千川PC版': 2, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 2, '品牌广告': 0, '小店随心推': 0}",0.0,3,2019-12-02 09:30:00,0.0,22.0,0.0,0.0,29,23.0,0.0,0.0
79,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 11, '关注': 5}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,3,2019-12-02 09:31:00,0.0,19.0,0.0,0.0,29,20.0,0.0,0.0
80,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 0, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 11, '关注': 11}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:32:00,0.0,17.0,0.0,0.0,32,20.0,0.0,0.0
81,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 8, '搜索': 3, '个人主页&店铺&橱窗': 0, '其他': 4, '头条西瓜': 1, '活动页': 0, '全部自然流量': 24, '关注': 8}","{'千川PC版': 5, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 5, '品牌广告': 0, '小店随心推': 0}",0.0,4,2019-12-02 09:33:00,0.0,17.0,0.0,0.0,37,17.0,0.0,0.0
82,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 13, '关注': 5}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,3,2019-12-02 09:34:00,0.0,16.0,0.0,0.0,35,17.0,0.0,0.0
83,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 11}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,5,2019-12-02 09:35:00,1.0,20.0,1.0,0.0,38,25.0,0.0,0.0
84,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 5, '搜索': 0, '个人主页&店铺&橱窗': 2, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 18, '关注': 9}","{'千川PC版': 1, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 1, '品牌广告': 0, '小店随心推': 0}",0.0,9,2019-12-02 09:36:00,0.0,16.0,1.0,0.0,46,24.0,0.0,0.0
85,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 1, '个人主页&店铺&橱窗': 1, '其他': 3, '头条西瓜': 0, '活动页': 0, '全部自然流量': 28, '关注': 17}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",1071.0,7,2019-12-02 09:37:00,1.0,16.0,0.0,56800.0,53,22.0,3.0,2.0
86,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 1, '个人主页&店铺&橱窗': 1, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 4}","{'千川PC版': 5, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 5, '品牌广告': 0, '小店随心推': 0}",0.0,3,2019-12-02 09:38:00,0.0,9.0,0.0,0.0,56,14.0,0.0,0.0
87,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 16, '关注': 11}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",532.0,10,2019-12-02 09:39:00,0.0,12.0,1.0,35700.0,67,20.0,1.0,1.0
88,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 1, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 13, '关注': 11}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,7,2019-12-02 09:40:00,0.0,11.0,1.0,0.0,73,18.0,0.0,0.0
89,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 5, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 22, '关注': 14}","{'千川PC版': 6, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 6, '品牌广告': 0, '小店随心推': 0}",0.0,9,2019-12-02 09:41:00,1.0,37.0,0.0,0.0,85,24.0,0.0,0.0
90,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 5, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 8, '头条西瓜': 0, '活动页': 0, '全部自然流量': 22, '关注': 8}","{'千川PC版': 2, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 2, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:42:00,0.0,35.0,0.0,0.0,64,17.0,0.0,0.0
91,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 0, '个人主页&店铺&橱窗': 1, '其他': 3, '头条西瓜': 0, '活动页': 0, '全部自然流量': 14, '关注': 8}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:43:00,0.0,21.0,0.0,0.0,45,20.0,0.0,0.0
92,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 0, '个人主页&店铺&橱窗': 2, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 4}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:44:00,0.0,11.0,0.0,0.0,40,10.0,0.0,0.0
93,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 12, '关注': 8}","{'千川PC版': 5, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 5, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:45:00,0.0,19.0,1.0,0.0,36,14.0,0.0,0.0
94,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 5, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 1}","{'千川PC版': 2, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 2, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:46:00,1.0,13.0,0.0,0.0,33,15.0,0.0,0.0
95,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 13, '关注': 6}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:47:00,0.0,15.0,1.0,0.0,35,18.0,0.0,0.0
96,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 8, '搜索': 3, '个人主页&店铺&橱窗': 0, '其他': 5, '头条西瓜': 0, '活动页': 0, '全部自然流量': 25, '关注': 9}","{'千川PC版': 5, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 5, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 09:48:00,1.0,16.0,0.0,0.0,40,23.0,0.0,0.0
97,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 1, '活动页': 0, '全部自然流量': 10, '关注': 5}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:49:00,0.0,19.0,0.0,0.0,47,16.0,0.0,0.0
98,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 1, '头条西瓜': 0, '活动页': 0, '全部自然流量': 13, '关注': 7}","{'千川PC版': 5, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 5, '品牌广告': 0, '小店随心推': 0}",0.0,2,2019-12-02 09:50:00,0.0,14.0,0.0,0.0,47,24.0,0.0,0.0
99,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 5, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 18, '关注': 10}","{'千川PC版': 8, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 8, '品牌广告': 0, '小店随心推': 0}",496.0,1,2019-12-02 09:51:00,0.0,19.0,0.0,25800.0,52,20.0,1.0,1.0
100,"{'短视频引流': 1, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 6}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,2,2019-12-02 09:52:00,0.0,19.0,0.0,0.0,61,23.0,0.0,0.0
101,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 10, '关注': 7}","{'千川PC版': 6, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 6, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:53:00,0.0,14.0,0.0,0.0,60,17.0,0.0,0.0
102,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 10, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 1, '全部自然流量': 16, '关注': 5}","{'千川PC版': 6, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 6, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:54:00,2.0,15.0,2.0,0.0,58,17.0,0.0,0.0
103,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 0, '个人主页&店铺&橱窗': 1, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 11, '关注': 6}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",644.0,0,2019-12-02 09:55:00,0.0,14.0,0.0,40600.0,63,22.0,2.0,2.0
104,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 3, '个人主页&店铺&橱窗': 1, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 19, '关注': 11}","{'千川PC版': 9, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 9, '品牌广告': 0, '小店随心推': 0}",517.0,3,2019-12-02 09:56:00,0.0,17.0,0.0,35700.0,69,19.0,1.0,1.0
105,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 2, '搜索': 0, '个人主页&店铺&橱窗': 3, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 12, '关注': 5}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",372.0,1,2019-12-02 09:57:00,0.0,19.0,0.0,25300.0,68,15.0,1.0,1.0
106,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 6, '搜索': 0, '个人主页&店铺&橱窗': 1, '其他': 5, '头条西瓜': 0, '活动页': 0, '全部自然流量': 22, '关注': 10}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,2,2019-12-02 09:58:00,0.0,40.0,0.0,0.0,65,18.0,0.0,0.0
107,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 9, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 21, '关注': 12}","{'千川PC版': 4, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 4, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 09:59:00,1.0,23.0,0.0,0.0,43,21.0,0.0,0.0
108,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 7, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 1, '全部自然流量': 18, '关注': 7}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,6,2019-12-02 10:00:00,0.0,20.0,0.0,0.0,41,21.0,0.0,0.0
109,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 1, '搜索': 1, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 1, '活动页': 0, '全部自然流量': 12, '关注': 9}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,7,2019-12-02 10:01:00,0.0,11.0,1.0,0.0,38,11.0,0.0,0.0
110,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 0, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 6, '关注': 2}","{'千川PC版': 3, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 3, '品牌广告': 0, '小店随心推': 0}",0.0,1,2019-12-02 10:02:00,0.0,10.0,0.0,0.0,37,9.0,0.0,0.0
111,"{'短视频引流': 1, '抖音商城推荐': 0, '直播推荐': 4, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 0, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 8}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,0,2019-12-02 10:03:00,1.0,10.0,1.0,0.0,34,11.0,0.0,0.0
112,"{'短视频引流': 0, '抖音商城推荐': 0, '直播推荐': 3, '搜索': 2, '个人主页&店铺&橱窗': 0, '其他': 2, '头条西瓜': 0, '活动页': 0, '全部自然流量': 15, '关注': 8}","{'千川PC版': 0, '其他广告': 0, '千川品牌广告': 0, '全部付费流量': 0, '品牌广告': 0, '小店随心推': 0}",0.0,6,2019-12-02 10:04:00,0.0,13.0,0.0,0.0,37,13.0,0.0,0.0
